nan,nan,nan,nan,nan,7.796160793227439001e+01,9.912764527244020485e+01,1.138720841417470098e+02,1.258234201118682591e+02,1.346257683150076900e+02,1.429181384243608761e+02,1.517959269655641492e+02,1.593281301877220528e+02,1.657598611823358681e+02,1.717785441790485663e+02
nan,nan,nan,nan,nan,4.566050184839506768e-07,7.483763170837528378e+01,9.485393189376129897e+01,1.085522252975077038e+02,1.202068415079091608e+02,1.286787814140476769e+02,1.358296018892847599e+02,1.438571080248815122e+02,1.512524541532833098e+02,1.581213730371470945e+02
nan,nan,nan,nan,nan,nan,7.483692958788148530e+01,9.483722513143378308e+01,1.084763331364844703e+02,1.202006674943214932e+02,1.286779589039263101e+02,1.358217123403950382e+02,1.438446323012281312e+02,1.512866029503595939e+02,1.581026185578586762e+02
nan,nan,nan,nan,nan,nan,1.231207217711354605e-05,7.224148813743798314e+01,9.135470676665768508e+01,1.040906088052009864e+02,1.154613847598462115e+02,1.390255921249001574e+02,3.402358771240362216e+02,nan,nan
nan,nan,nan,nan,nan,nan,nan,7.224265296462320407e+01,9.135469841330633756e+01,1.040454427592284929e+02,1.154192037995151594e+02,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,4.279450293399926714e-04,7.152869029308165238e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
