nan,nan,nan,nan,nan,nan,nan,nan,nan,9.210806855110550373e+01,9.673265759934771779e+01,7.309185933429235149e+01,8.462883699346015476e+01,9.856307405119525811e+01,9.503681535699519145e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.779403719391287098e+01,7.851993935213826603e+01,8.105728776728302876e+01,8.632757538139900078e+01,9.074823855816218554e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.393814617792415333e+01,7.293110215256905349e+01,6.606610931501495543e+01,9.643326790470305809e+01,7.072252567808855872e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.941261493363667512e+01,6.381614067240813881e+01,7.758911651838815260e+01,9.332308879678674884e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.745404813086359752e+01,8.930686215908420422e+01,6.418615457162059101e+01,8.454085181797256610e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.602736714418448116e+01,9.243234720231805568e+01,1.047672714611624514e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.915476497083780316e+01,9.131157068716811409e+01,9.580455867501287059e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.512597720041502214e+01,8.534023578688913858e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.993140940353980284e+01,9.067102315154154724e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.630439605062542796e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.318938888629755013e+01
